,Date,Stars,Review
3563, 2 years ago,5,"Muy buen carro, yo tengo ese carro y me encanta, comenzando es un carro muy liviano y muy fácil de manejar, los asientos muy cómodos y amplios en la parte da atrás; el único defecto que yo le veo es que no tiene ventilas para el aire acondicionado en la parte de atrás y eso llega a ser un problema cuando llevas a mucha gente atrás. Pero de ahí en más es un excelente carro y lo recomiendo para jóvenes y principiantes "
3564,2 years ago,5,"Such a brilliant car, my dad had one and it was so easy to run around in and didn't cost a lot. He was a fan of Jaguars but that got a bit expensive for school runs so a Fiesta it was! Perfect little car and would love one to start out when I begin driving!"
3565, 2 years ago,5,"The Ford focus is a very well manageable car. It has a great interior and drive smoothly, I highly recommend. ￼￼"
3566, 2 years ago,4,"The Ford fusion is a nice and somewhat spacious car. It drives very smoothly and has updated features to fit the more modern look, I highly recommend. ￼"
3567, 2 years ago,5,"Is a nice car very economic, it have a good space between seats, is good for a person that drive a lot"
3568, 2 years ago,5,"Fords are always long lasting cars. SUV with space for a family with kids, and or work"
3569,2 years ago,5,"Es uno de los mejores autos que maneje, me encanta el modelo es justo lo que necesito para manejar, el estilo es único a los demás autos, si me darían a escoger entre este y otro autos escogería mil veces este modelo porque en verdad me encantó"
3570, 2 years ago,3,My mom owns a ford escape hybrid. Its not a bad vehicle but I hate the turning radius on it. I wouldn't buy it just because of that.
3571, 2 years ago,5,"It was a great car, sadly I only got to do a test drive. The engine was very strong and the seats were very comfortable. The car itself looks amazing, I love how modern its design is. I would totally buy it if I didn't have a car already. If you rae looking for a family car you dhould give this one a go!"
3572, 2 years ago,4,"Really up to date on technology car! Has all of the comfort and luxary, spacious trunk and back seat, so smooth it feels like driving a boat! Downside is it's cheaply made. Like plastic. But a very very good price overall, I've only had it about three years so im not sure what type of problems pop up as it ages"
3573, 2 years ago,5,"Me encantan por ser muy economicos y ademas donde quiera cabes para estacionarte, super recomendables y mas si es standr"
3574, 2 years ago,3,Honestly have no driven it myself so I cannot judge it too much. Not the best for its price but it gets you form point A to point B. A pretty normal car. Has a good amount of space for a small car. Drives smooth.
3575,2 years ago,3,My friends mom owns this car it’s nothing special it’s just like any other family car vehicle good for trips safe for family’s it’s a decent size for traveling. I don’t have a yes or no opinion on weather or not I recommend it. It just depends on what you want to drive.
3576, 2 years ago,5,My  dad owns this car he absolutely loves it  has several back seats wich are good and  comfortable!!
3577, 2 years ago,5,Es un carro muy bueno me encanta su espacio y lo elegante y económico q es tiene muy bien motor
3578,2 years ago,5,"El confort de este carro es excepcional, el espacio es bueno, me encanta ese carro, por que es accesible."
3579,2 years ago,5,"En realidad es un carro muy bueno, tiene varias comodidades, es ideal para las familias numerosas o si no tienen muchas personas"
3580,2 years ago,5,"I don’t really like this car, too small for my children, this car keeps breaking down"
3581, 2 years ago,4,Great car by Ford for someone just starting tl drove or doesnt have kids. The car is very compact so the trunk space is at a minimum and the back seat is just as small. Carrying around a lot of things wouldnt be that great in this compact car. Its affordable but again when purchasing think about the room you will need.
3582, 2 years ago,5,So roomie love how cold it get with the ac.  So elegant and just so fancy . Gas saver and very safe. I would get this car for my kids one day for sure
3583, 2 years ago,5,"I have my 02 Ford mustang in top condition, I bought this car new, and still love it today, the only trouble I had was the brake booster going out, I've always loved ford vehicles"
3584, 2 years ago,5,I do love my car - it’s my pride and glory and I always think if I had to get rid of it I would get the same car again! It’s nice and compact which makes it easier to park and has a good size boot too.
3585, 2 years ago,1,I clicked this by accident and I'm not able to  remove it or change my answer      I clicked this by accident and I'm not able to  remove it or change my answer     I clicked this by accident and I'm not able to  remove it or change my answer............... y
3586,2 years ago,3,"Great car, but it feels like I'm driving a power wheel because it's so tiny, makes me feel unsafe sometimes. I hate the way the trunk opens in the side! Everything else is good. I wish they still had CD players"
3587,2 years ago,4,"I love everything about our car except one thing, the fabric they used on the seats. It is a light tan color and it shows literally every single thing that gets on it, even water!. The price of the vehicle was great, and we get amazing gas mileage, but I would definitely go with leather seats if I could do it all over again!"
3588, 2 years ago,5,The hybrid version I own is amazing. The surprising power and the gas mileage is great. The interior is made well and seems to hold up. The large touch screen and camera combo is beautiful. I recommend these cars at this price range.
3589, 2 years ago,5,"Very good, the best thing I've ever had on earthVery good, the best thing I've ever had on earth Very good, the best thing I've ever had on earthVery good, the best thing I've ever had on earthVery good, the best thing I've ever had on earthVery good, the best thing I've ever had on earth"
3590, 2 years ago,4,I love my ford focus. Ive had a few issues with it but they have all been pretty small and haven't caused huge issues. I could see myself buying this car again because I really enjoy the size and the gas milage on it. Gas isn't too expensive with it and it is a great first car.
3591, 2 years ago,5,This was a very nice car I don't remember  much about it except its alot like the ford focus. It was a very nice car it was a little more roomy than the focus.
3592, 2 years ago,5,I love my ford focus its good on gas and fast.  I'm a ford person anyway so of course I love it. The only thing I do not like about it is there is absolutely no trunk space
3593, 2 years ago,5,So good! This is one of my dream cars to buy one day! They last such a long time! They are comfortable and roomy.
